"simulation","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","logitInstOcc","logitDailyOcc","logitSeasonOcc","Initial_InstantBias","Initial_DailyBias","Initial_SeasonBias","ExponentialDecay_success","ExponentialDecay_predicted_asymptote","ExponentialDecay_sse","ExponentialDecay_predicted_yIntercept","MichaelisMenten_success","MichaelisMenten_predicted_asymptote","MichaelisMenten_sse","MichaelisMenten_predicted_yIntercept","AsymptoticRegression_success","AsymptoticRegression_predicted_asymptote","AsymptoticRegression_sse","AsymptoticRegression_predicted_yIntercept","LogisticGrowth_success","LogisticGrowth_predicted_asymptote","LogisticGrowth_sse","LogisticGrowth_predicted_yIntercept","Gompertz_success","Gompertz_predicted_asymptote","Gompertz_sse","Gompertz_predicted_yIntercept","UpperHingeThreshold_success","UpperHingeThreshold_predicted_asymptote","UpperHingeThreshold_threshold","UpperHingeThreshold_sse","UpperHingeThreshold_predicted_yIntercept","ExpDec_DailyBias","MichaelisMenten_DailyBias","AsymptoticRegression_DailyBias","LogisticGrowth_DailyBias","Gompertz_DailyBias","UpperHingeThreshold_DailyBias","ExpDec_SeasonBias","MichaelisMenten_SeasonBias","AsymptoticRegression_SeasonBias","LogisticGrowth_SeasonBias","Gompertz_SeasonBias","UpperHingeThreshold_SeasonBias","ExpDec_InstBias","MichaelisMenten_InstBias","AsymptoticRegression_InstBias","LogisticGrowth_InstBias","Gompertz_InstBias","UpperHingeThreshold_InstBias"
1,2.36787064894002,0.389057085421482,10,"10Days",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.468614133310445,-0.0575605225984298,-0.0856557606936678,TRUE,2.5998782002244,1.22421325339255,24.3895069679251,TRUE,1.40439928509113,2.77671404260966,2246.14783094034,TRUE,2.59987822122633,1.22421325339253,24.3895078459303,TRUE,10575.820606493,15.0134459729572,8.34525229458806,TRUE,221216.275035875,15.7415368632697,7.98091108078339,TRUE,2.62940295585019,3,2.42916005644455,11.5770225159779,-0.0410510214858911,-0.169023701182692,-0.0410510201341003,0.028095238095238,0.028095238095238,-0.0391746641492036,-0.0691462595811291,-0.19711893927793,-0.0691462582293383,0,0,-0.0672699022444415,0.554269893978541,0.554269894004113,0.554269893978541,0.55403242887924,0.553928083121989,0.554260514952384
2,2.09917874986794,0.443057105021156,10,"10Days",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.405947521222131,-0.0708433346551043,-0.109176667988437,TRUE,2.07436884759206,0.953379134222922,-1.79374002286637,TRUE,2.31104379227662,1.04198658166641,-412.766954173244,TRUE,2.07436769112723,0.953379133691678,-1.793782808613,TRUE,2.07545675492765,0.847562401437402,0.13039976520521,TRUE,2.07373861229322,0.903579841917575,0.0232247727576389,TRUE,2.07133942554073,3,0.631648157951045,-0.050399643774103,-0.073279773819611,-0.0518791063489689,-0.0732798884896508,-0.0731719472621309,-0.0733422804903457,-0.073580511660269,-0.111613107152944,-0.0902124396823019,-0.111613221822984,-0.111505280595464,-0.111675613823679,-0.111913844993602,-0.342261013204463,-0.484875810789432,-0.342266244786595,0.0476780145411988,0.020930121430475,0.00252694470118298
1,2.61934837606752,0.674389168287898,15,"10Days",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.486366369041331,-0.0398082868675441,-0.0679035249627821,TRUE,2.72826017267805,1.79949140053106,25.8909626058384,TRUE,1.88701169522483,5.38208965905245,4102.39554471863,TRUE,2.7282613722519,1.79949140060578,25.8911105459563,TRUE,5243.08252970488,26.1980068579679,5.89876074747971,TRUE,138827.107088783,26.6722224730169,5.73186770267873,TRUE,2.72960820500019,3,2.97894933297419,11.4968583166579,-0.0332310020568883,-0.103490331560176,-0.0332309330030572,0.028095238095238,0.028095238095238,-0.0331534480012062,-0.0613262401521263,-0.131585569655414,-0.0613261710982952,0,0,-0.0612486860964442,0.554269893998415,0.554269894004113,0.554269893998416,0.55153455481965,0.551039345950882,0.554259732138187
2,2.33965851863213,0.665777634336426,15,"10Days",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.427232902898756,-0.0495579529784793,-0.0878912863118123,TRUE,-214.887248716695,2.05593678062989,1.46627248365621,TRUE,2.30118464594727,1.1568603679946,-383.297747003399,TRUE,2.11650842586183,1.11121030539,-1.59244081931525,TRUE,2.11313870134146,1.0065742342959,0.132528246225746,TRUE,2.11349681155024,1.06292830061291,0.02754594335748,TRUE,2.10820121554081,3,0.794189787325608,-0.0798890757741648,-0.961666666666667,-0.0526915633284758,-0.0691692802238755,-0.0694930190174751,-0.0694585737141511,-0.0699689248668901,-1,-0.0910248966618088,-0.107502613557208,-0.107826352350808,-0.107791907047484,-0.108302258200223,0.327614349869988,-0.484875810789432,-0.315835042962089,0.048207842223391,0.0220102396395754,-0.0048374641495989
1,2.5279334406313,0.921675104291893,20,"10Days",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.480346898592189,-0.045827757316686,-0.0739229954119239,TRUE,2.74408356640531,2.33722969614211,26.0860505320939,TRUE,2.08320308702287,6.868690904177,4060.5495083042,TRUE,2.74408429300499,2.33722969617367,26.0861780989941,TRUE,2888.81723958805,31.5134777879471,4.92305391186933,TRUE,12815.5920605223,31.8717565512335,4.81075373725601,TRUE,2.7436689155486,3,3.51654772240034,11.4856097482191,-0.0323264209864179,-0.0826449054620583,-0.0323263797367259,0.028095238095238,0.028095238095238,-0.0323499653724902,-0.0604216590816559,-0.110740143557296,-0.0604216178319639,0,0,-0.0604452034677282,0.554269893999425,0.554269894004113,0.554269893999426,0.547045590403705,0.546193925616664,0.554259617187615
2,2.25741904693376,0.962020028448531,20,"10Days",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.420412757669582,-0.056378098207653,-0.094711431540986,TRUE,2.15799457484842,1.4031969017568,-1.37979250986057,TRUE,2.31217403766254,1.40309110579532,-316.488115849395,TRUE,2.15799441822931,1.40319690176997,-1.37980156587235,TRUE,2.15167671337051,1.30409354708597,0.135634660676493,TRUE,2.15321309594301,1.35930007010107,0.0333412983986325,TRUE,2.14617119438466,3,1.09783756995069,-0.110265058849241,-0.0652531866077322,-0.0517863853680808,-0.0652532011508126,-0.0658413111753994,-0.0656980196079696,-0.0663562196037186,-0.103586519941065,-0.0901197187014138,-0.103586534484146,-0.104174644508732,-0.104031352941303,-0.104689552937052,-0.283833485145995,-0.484875810789432,-0.28383493975769,0.0489809657013849,0.0234587417378529,-0.0124141793176802
1,2.62798269998773,1.20447991375374,30,"10Days",4,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.486910823498216,-0.0392638324106586,-0.0673590705058965,TRUE,2.87990517782476,4.73150894090684,27.8676515553327,FALSE,NA,NA,NA,TRUE,930.354304104522,40.6762653899152,3.72985811552003,TRUE,727.321804806315,40.0742413200907,3.89107515109265,TRUE,749.126046054718,40.2047123824428,3.85074934583931,TRUE,2.87259544051162,3,5.9390909145507,11.3824685282487,-0.0250606705346459,NA,0.028095238095238,0.028095238095238,0.028095238095238,-0.0254297762016591,-0.0531559086298838,NA,0,0,0,-0.053525014296897,0.554269894003324,NA,0.530835979556849,0.534255283897631,0.533448832294421,0.554258500645176
2,2.83628466758557,1.02403076063269,30,"10Days",4,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.459729563545303,-0.0170612923319317,-0.0553946256652647,TRUE,2.45234269376202,2.34817612285709,1.00668251953721,TRUE,2.51513588721529,1.9615737345766,-1.51703186502067,TRUE,2.452360185357,2.34817613733828,1.00673892873763,TRUE,2.51358784854142,2.47970140851252,1.35014431184517,TRUE,2.49216853389906,2.42599626454765,1.24295015097731,TRUE,2.28008183820976,3,2.22729174001516,-0.217393573909332,-0.040934067887632,-0.0364705531827945,-0.040932791289054,-0.0365777607984774,-0.0380756884570618,-0.0544527306747824,-0.079267401220965,-0.0748038865161275,-0.079266124622387,-0.0749110941318104,-0.0764090217903948,-0.0927860640081154,0.247494600504167,-0.304976802514603,0.247505656787706,0.309277409628745,0.291201302459095,-0.0390111690781726
1,0.242849680998409,-1.86763749016673,5,"24Hours",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.438799746632427,-0.295298497316316,-0.43958421160203,TRUE,-2497.10828867916,19.0421432511401,8.25431522853842,FALSE,NA,NA,NA,TRUE,-2043.00065221082,19.0435090965272,8.25422046360979,TRUE,6.31811364278153,0.544258677110091,6.31811364278153,FALSE,NA,NA,NA,TRUE,3.00207965539776,5,19.0360194604754,8.25453263533911,-0.855714285714286,NA,-0.855714285714286,0.142485618427185,NA,0.0969537046144143,-1,NA,-1,-0.00180009585852936,NA,-0.0473320096712997,0.878123892290448,NA,0.87812386765056,0.876583862375928,NA,0.878123948809708
2,-0.312518272554445,-0.810931603396242,5,"24Hours",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.273521375595639,-0.420595061676944,-0.577499823581706,TRUE,1208.21036556776,15.3710868934211,8.38760243550314,TRUE,-11.6941762148072,13.2505351064284,11.6320144751392,TRUE,1872.71129809015,15.3625430393994,8.39306171217935,TRUE,6.45850888835636,0.476469014459812,6.45850888835636,TRUE,6.45717719984868,0.475439386893301,6.45717719984426,TRUE,0.0766847464591861,3,9.27905643963402,11.5210360940738,0.156904761904762,-0.843086895903327,0.156904761904762,0.155340083224856,0.155338001439006,-0.323933440719754,0,-0.999991657808089,0,-0.00156467867990584,-0.00156676046575632,-0.480838202624516,0.850793578516327,0.851012321968347,0.850794817494143,0.849456520497439,0.849454438711582,0.851011280054002
1,6.921420681256,-1.62032295078882,10,"24Hours",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.877398502769408,0.143300258820665,-0.000985455465049134,TRUE,4.37163866882583,72.5918242135355,7.45850399596726,TRUE,3.69535008285536,73.0035083994437,7.48275558789301,TRUE,4.37178065062686,72.5918244610972,7.45902979667885,TRUE,602.713874684518,74.0895099102978,5.97347730678604,TRUE,506.008218062826,74.1409911753161,5.93231850805196,TRUE,4.33538767379945,5,69.0356381091036,7.36566062307132,0.131812728312737,0.120048968398176,0.131814477039827,0.144285714285714,0.144285714285714,0.131358227140999,-0.0124729859729773,-0.0242367458875379,-0.0124712372458868,0,0,-0.0129274871447147,0.877807772416023,0.877821569997977,0.877808075120879,0.875845045756109,0.875738649038604,0.877751750820118
2,1.44604887657398,-1.2517872662909,10,"24Hours",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.660410806506062,-0.0337056307665208,-0.190610392671283,TRUE,1.02113207226395,46.1748828747195,16.1080281871684,TRUE,0.110872267978721,50.0419485664496,1176.016961658,TRUE,1.02122156296571,46.174882642142,16.1084748981586,TRUE,6.4676639781348,37.6113949923453,6.46766397813471,TRUE,6.45623410162131,37.6043517375121,6.45623410162113,TRUE,1.06612260411467,3,37.1067942451992,10.7294858079494,-0.107902183341213,-0.315405530304069,-0.107884761279822,0.155354320517634,0.155336525451337,-0.0992363948130028,-0.264806945245975,-0.472310292208831,-0.264789523184584,-0.00155044138712812,-0.00156823645342519,-0.256141156717765,0.851021098165524,0.851021199177345,0.851021098210637,0.849470757790217,0.84945296272392,0.850999309769487
1,1.02012717780839,-0.916286996715546,15,"24Hours",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.613381329656036,-0.120716914292707,-0.265002628578421,TRUE,-470.864591165986,93.3509458129968,6.33149752090355,TRUE,-571780.233483877,93.3489017818317,6.3278506430681,TRUE,-156.47588920439,93.3551190353585,6.33863037663372,TRUE,8.66705889598098,93.6194559507845,6.24744010895393,TRUE,9.63252480787602,93.4859173572112,6.18932050671574,TRUE,2.06058944071119,15,93.3488984331236,6.32784503579804,-0.855714285714286,-0.855714285714286,-0.855714285714286,0.144113579206633,0.144220157272753,0.0312989718744304,-1,-1,-1,-0.000172135079081204,-6.55570129610705e-05,-0.112986742411284,0.87660775162467,0.876601273758872,0.876620353708455,0.876452294561556,0.876336937055274,0.876601263780671
2,3.28820607770732,-0.996192917487337,15,"24Hours",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.815043185384407,0.120926748111824,-0.0359780137929383,TRUE,1.78645997870938,71.1036461794393,17.3401637066993,FALSE,NA,NA,NA,TRUE,1.78652978284062,71.1036460984786,17.3440691833482,TRUE,1536.60071903195,95.810509288044,3.10681439167765,TRUE,6.45657852882195,93.4364881183297,6.45657852882106,TRUE,1.74006269527954,3,62.2918919976008,10.1903337350176,0.0133974728472614,NA,0.0134060524652432,0.156904761904762,0.155337064654984,0.00759979066434313,-0.143507289057501,NA,-0.143498709439519,0,-0.00156769724977834,-0.149304971240419,0.851021169715321,NA,0.85102116983016,0.808194157697692,0.849453501927565,0.850983669226917
1,5.52745065393688,-0.91425723028169,20,"24Hours",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.874423592428572,0.140325348479829,-0.00396036580588499,TRUE,3.99347971202073,139.710541170388,7.71378270296986,TRUE,3.67976190091291,141.401662546178,8.95090830272155,TRUE,3.99346774349198,139.710541138765,7.71401648463677,TRUE,476.991118418635,146.972484219048,4.94403376032074,TRUE,347.920352345831,147.043770326733,4.90775256874962,TRUE,4.02969662906405,5,135.863575064234,7.56945465289492,0.126183975710654,0.119677571536934,0.126183762980012,0.144285714285714,0.144285714285714,0.126816587533414,-0.0181017385750597,-0.0246081427487798,-0.018101951305702,0,0,-0.0174691267523001,0.87793752880911,0.87825435566053,0.877937633117351,0.871308579378677,0.871049080082472,0.877868250569384
2,0.436524760408105,-0.222936375150537,20,"24Hours",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.458451839067037,-0.235664598205546,-0.392569360110308,TRUE,1.45702888348292,75.9583598348942,16.8684720982568,TRUE,0.945276018528148,81.4625566449786,3534.85305787441,TRUE,1.45703596950785,75.9583598208309,16.8671928615041,TRUE,3938.3763087894,97.6401521338899,3.68082125188872,TRUE,20137.3101090775,97.894341324154,3.54815680193202,TRUE,1.44245535811848,3,66.87673056505,10.4284196047464,-0.0320174085033371,-0.122931082523128,-0.0320163227099928,0.156904761904762,0.156904761904762,-0.0342606483312434,-0.188922170408099,-0.27983584442789,-0.188921084614755,0,0,-0.191165410236005,0.851021151958471,0.851021199177345,0.851021151898028,0.826438470786071,0.823048552089474,0.850991620274252
1,7.19938415568538,-0.943429294900829,30,"24Hours",2,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.877637470164575,0.143539226215832,-0.000746488069882201,TRUE,3.80616403107297,244.817252685459,7.57208120332269,TRUE,3.38456085159378,245.373679006716,7.9007126037996,TRUE,3.80604077591265,244.817252849531,7.57062383112012,TRUE,356.814600576639,248.759536799751,5.13350729516202,TRUE,198.735320257032,248.818762968507,5.10582529812559,TRUE,3.86991509637086,5,241.316476472467,7.67597567469038,0.122535980831316,0.11150423828706,0.122533358215806,0.144285714285714,0.144285714285714,0.123851827580695,-0.0217497334543976,-0.0327814759986541,-0.021752356069908,0,0,-0.0204338867050191,0.877869602628458,0.878013615997328,0.87786885286081,0.872522669789309,0.872359142216891,0.87792033549823
2,1.39148468072789,-0.459525286662087,30,"24Hours",2,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.651850357374391,-0.0422660798981916,-0.199170841802954,TRUE,2.02513853927828,178.605593526601,17.642372712961,TRUE,240525.555006969,202.304534173395,1.90985162564158,TRUE,2.0251495109359,178.605593654814,17.6420762756818,TRUE,739.746393847975,201.824381770396,1.79753023480971,TRUE,1413.31186335554,201.917865875147,1.81589279563744,TRUE,1.99641258067216,3,170.140228849128,9.98525382670346,0.0403160624618513,0.156904761904762,0.0403171924914731,0.156904761904762,0.156904761904762,0.0373246690244584,-0.116588699442911,0,-0.116587569413289,0,0,-0.119580092880304,0.851021177399501,0.722023677027037,0.851021177393045,0.70886922537544,0.711093764038737,0.850975126934648
1,2.2686106993895,-0.168620060942062,5,"24Hours",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.460513705102408,-0.0656609508064672,-0.0937561889017051,TRUE,3.36894036983865,19.7190697083993,146864.758456366,FALSE,NA,NA,NA,TRUE,3.36893428124313,19.7195510463029,73551.5690562529,TRUE,2406.72207712544,31.5798919499548,6.46361306239689,TRUE,6205.51696694472,31.6807851694874,6.31223329259911,TRUE,3.36894342996207,2,19.7185755309009,12.0578120337204,-0.00518514515809998,NA,-0.0051853410458188,0.028095238095238,0.028095238095238,-0.0051850467055039,-0.0332803832533379,NA,-0.0332805791410568,0,0,-0.0332802848007419,0.554269894004113,NA,0.554269894004113,0.552713168968231,0.552459200991157,0.55426409496215
2,7.18661686008813,-0.425094035425621,5,"24Hours",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.514368116658924,0.0375772607816893,-0.000756072551643672,TRUE,2.75151598594703,27.5104597090693,121067.23648116,FALSE,NA,NA,NA,TRUE,1347.51334778215,42.1146557629055,3.48847692100347,TRUE,304.740817006294,42.089997614347,3.30786460552412,TRUE,133.642098183359,42.1020084133589,3.39380283454199,TRUE,2.75151752677855,2,27.5098551368186,11.3014497772018,-0.0216677567240904,NA,0.038333333333333,0.038333333333333,0.038333333333333,-0.0216676698197734,-0.0600010900574234,NA,0,0,0,-0.0600010031531064,0.515124189210568,NA,0.485482307714376,0.479821818889373,0.482634485429921,0.515111834363937
1,1.51224555783282,0.552069239091706,10,"24Hours",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.373663653997949,-0.152511001910926,-0.180606240006164,TRUE,-0.238270301940904,33.1381040139065,6.25198508526802,TRUE,1.77851439455799,29.8946800903925,2436.56743146463,TRUE,-0.237941725907232,33.1381040435576,6.25205150963431,TRUE,1111.02395969595,33.1404049947228,6.29574763825884,TRUE,758.816576123315,33.1828138405506,6.12931150629855,TRUE,2.78793509793664,2,26.2182569126237,12.6388203657459,-0.531192110351117,-0.116391435121325,-0.531111119707067,0.028095238095238,0.028095238095238,-0.0298843951079688,-0.559287348446355,-0.144486673216563,-0.559206357802305,0,0,-0.0579796332032068,0.552346972932318,0.554269894004113,0.552347100411301,0.552429158524368,0.552096547687352,0.554266650393978
2,1.5344681973667,0.463579963648816,10,"24Hours",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.33778331367927,-0.139007542197965,-0.177340875531298,TRUE,2.14585254389407,30.5467278078499,105329.634441514,TRUE,1.2897845087632,37.4279900477527,3599.23508359895,TRUE,2.14584783824102,30.5469536960175,76269.2031734285,TRUE,2669.145681655,43.7980911471415,4.93105730830084,TRUE,8230.32757015809,43.9070358603594,4.80666994201845,TRUE,2.14586300585096,2,30.546097018201,11.9071042981293,-0.0663860903652588,-0.177555953850057,-0.0663865315364207,0.038333333333333,0.038333333333333,-0.0663851095266873,-0.104719423698592,-0.21588928718339,-0.104719864869754,0,0,-0.10471844286002,0.515124189210568,0.515124189210568,0.515124189210568,0.507957061075728,0.507015440765314,0.515117446921325
1,1.84446264722549,0.795801146759833,15,"24Hours",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.417745536485357,-0.108429119423519,-0.136524357518756,TRUE,1.51689207818695,33.4688999689249,6.99052004287715,TRUE,1.55771494585906,30.6132278242508,1417.47658723618,TRUE,1.51673609059307,33.4688999701484,6.99019481198303,TRUE,2514.00824225011,34.5061832610027,5.83776104348487,TRUE,13844.5329061257,34.7214906216756,5.69683383641741,TRUE,2.41918293970406,2,29.8635972160992,13.0075725239785,-0.151824394602567,-0.145879543873965,-0.151847411496337,0.028095238095238,0.028095238095238,-0.0536263111835168,-0.179919632697805,-0.173974781969202,-0.179942649591575,0,0,-0.0817215492787547,0.553350172997034,0.554269894004113,0.553349874101944,0.551363005942811,0.550924546796529,0.554267650731493
2,1.7681074108239,0.973449672345724,15,"24Hours",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.369346340412482,-0.107444515464753,-0.145777848798086,TRUE,2.03671619902636,31.656996169493,108900.438203155,FALSE,NA,NA,NA,TRUE,2.03670264588436,31.6571478862371,85707.322395794,TRUE,2417.82840133636,46.7701723545655,4.19089896390303,TRUE,14168.3197421311,46.9381154155048,4.10176661820462,TRUE,2.0367239666035,2,31.6564097996447,12.0162433373768,-0.0770681991771912,NA,-0.077069582743606,0.038333333333333,0.038333333333333,-0.077067406234069,-0.115401532510524,NA,-0.115402916076939,0,0,-0.115400739567402,0.515124189210568,NA,0.515124189210568,0.500217098344283,0.498849996418969,0.515118144031081
1,1.64114907135583,1.31218443400254,20,"24Hours",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.391961125117599,-0.134213530791276,-0.162308768886514,TRUE,1.84553672012714,34.1908066279544,7.50228440984979,TRUE,1.61791413952483,31.0476808583816,1531.03027131055,TRUE,1.8455370436377,34.1908066277231,7.50228653704502,TRUE,3738.81138574049,39.0374934809972,5.10454963742919,TRUE,35392.0186511337,39.4339540769815,4.9741364293787,TRUE,2.31679569578161,2,30.8074697632215,13.1099597679009,-0.108302551272599,-0.137397498669521,-0.108302513165185,0.028095238095238,0.028095238095238,-0.0616462303700935,-0.136397789367837,-0.165492736764759,-0.136397751260423,0,0,-0.0897414684653315,0.553718376003257,0.554269894004113,0.553718377175796,0.54823743385413,0.547402888318938,0.554267869046507
2,2.12576578452705,1.12846593741228,20,"24Hours",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.408506558456025,-0.0682842974212102,-0.106617630754543,TRUE,2.02084976286228,31.7263374258127,104037.678554225,FALSE,NA,NA,NA,TRUE,2.02085019592778,31.7266450346326,68073.1534445452,TRUE,1709.81253658586,49.2652935283796,3.59155948242529,TRUE,8753.5845181748,49.4310079952581,3.51816260939706,TRUE,2.02085588508209,2,31.7257273921588,12.0321114188982,-0.0786978188343864,NA,-0.078697774083631,0.038333333333333,0.038333333333333,-0.0786971861971332,-0.117031152167719,NA,-0.117031107416964,0,0,-0.117030519530466,0.515124189210568,NA,0.515124189210568,0.488307798708349,0.486324345180538,0.51511823919885
1,2.30715290473164,1.33498062097887,30,"24Hours",2,100,"systematic",0.445730105995887,0.971904761904762,1,0.2,-0.217938116069674,3.54365771890413,Inf,0.463737603434094,-0.0624370524747809,-0.0905322905700189,TRUE,1.92190295165183,34.6034605219847,7.69924064842495,TRUE,1.68357028588707,31.551066191113,1945.50231826016,TRUE,1.92189310652956,34.6034605425733,7.69911337990293,TRUE,3070.81025459369,46.4355786047379,4.09804395164442,TRUE,17898.5603375719,46.8913392163243,3.99028536468043,TRUE,2.19948737851581,2,31.9084988204389,13.2272680851667,-0.0995542746347645,-0.128528044674937,-0.0995553709435015,0.028095238095238,0.028095238095238,-0.0717012940483385,-0.127649512730002,-0.156623282770175,-0.127650609038739,0,0,-0.0997965321435764,0.55381692810669,0.554269894004113,0.553816870480839,0.537935996320409,0.536111291404456,0.554268093186715
2,1.93310232798828,1.62598257496801,30,"24Hours",2,100,"systematic",0.484875810789432,0.961666666666667,1,0.2,-0.0605152177708715,3.22234805057896,Inf,0.388716592430304,-0.0880742634469315,-0.126407596780264,TRUE,1.98271162285829,31.9164018393333,100656.583028921,FALSE,NA,NA,NA,TRUE,1.98270737347775,31.9166825726092,68252.5177756328,TRUE,938.14390288191,51.8782706306583,3.00828290529678,TRUE,1916.26800671973,52.0058818100778,2.96303176862532,TRUE,1.98271600659989,2,31.9157817498866,12.0702512973804,-0.0826967406872181,NA,-0.0826971927446769,0.038333333333333,0.038333333333333,-0.0826962743376922,-0.121030074020551,NA,-0.12103052607801,0,0,-0.121029607671025,0.515124189210568,NA,0.515124189210568,0.468071110428092,0.465999993837172,0.515118461857202
1,7.04837084520276,-1.90008265658457,5,"24Hours",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.877515889180525,0.143417645231782,-0.00086806905393233,FALSE,NA,NA,NA,FALSE,NA,NA,NA,TRUE,498.440452680435,45.1089955688454,4.33270663767904,TRUE,147.681681855228,45.1052282506749,4.3009315507673,TRUE,73.2597705694994,45.1067280461393,4.31319142381757,TRUE,3.9467530715068,2,40.3368326796227,8.83754902193227,NA,NA,0.144285714285714,0.144285714285714,0.144285714285714,0.125334479371342,NA,NA,0,0,0,-0.018951234914372,NA,NA,0.865422215371695,0.865009338481889,0.865170155129663,0.878238801168679
2,-0.152717504996699,-1.00986736572368,5,"24Hours",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.312915853915488,-0.381200583357095,-0.538105345261857,TRUE,1.55386207861195,25.0866104341804,1.51800056093973,TRUE,-2450686.35944876,26.1441132258181,1.86358930576394,TRUE,1.36951655564189,22.537120040384,-37637.9018624604,TRUE,2.13721413601922,22.0778067510947,2.13721256678885,TRUE,2.20350777631711,21.4512450963862,2.20350777425066,TRUE,1.36960628724821,2,22.5358525046567,-3.46216109689349,-0.0176244018956666,-0.843095238095238,-0.0457932034648696,0.05137268944205,0.0574688302957488,-0.0457787021922228,-0.174529163800429,-1,-0.202697965369632,-0.105532072462712,-0.0994359316090132,-0.202683464096985,0.671265063485736,0.71673596175686,-0.148978800822655,0.745488978586956,0.751585267383285,-0.118570549155412
1,1.99882434196313,-1.20332708668826,10,"24Hours",3,50,"systematic",0.121616041765543,0.855714285714286,1,0.2,-1.97721492485989,1.78014108127419,Inf,0.759057544388362,0.0249593004396189,-0.119326413846095,TRUE,0.451863161850705,57.672675290024,6.57756068464691,TRUE,-1.35803184225052,57.6862340094736,7.07739246976523,TRUE,0.4518817817523,57.6726752903611,6.57757295272243,TRUE,578.222707361548,57.706441383659,6.37002515453936,TRUE,2722.54552006796,57.7452823326656,6.19694309923571,TRUE,1.41678002382789,7,55.6344164863925,5.97197190167031,-0.244632159766639,-0.651153920021646,-0.244627734555804,0.144285714285714,0.144285714285714,-0.0508811563368703,-0.388917874052353,-0.79543963430736,-0.388913448841518,0,0,-0.195166870622584,0.876994652261553,0.877540698959298,0.87699466928188,0.876674768408444,0.876352449766091,0.875841230511791
2,0.390914086573186,-0.634618725712939,10,"24Hours",3,50,"systematic",0.148978800822655,0.843095238095238,1,0.2,-1.7426330196996,1.6814409176094,Inf,0.44752392682731,-0.246592510445273,-0.403497272350035,TRUE,-0.172644826089229,28.1901358220786,1.53843973146328,TRUE,-1.40426968840258,28.2557859769135,1.43733712310946,TRUE,0.708247617349116,26.7665908702085,-25318.2545337176,TRUE,1.89787491929734,24.9963975667356,1.89683354251378,FALSE,NA,NA,NA,TRUE,0.70831109827532,2,26.7654363016656,-2.8008659079206,-0.386149557105469,-0.645955787643332,-0.173081406353559,0.0265555812404399,NA,-0.173067371170806,-0.543054319010231,-0.802860549548094,-0.329986168258321,-0.130349180664322,NA,-0.329972133075568,0.674258992784799,0.659063150137688,-0.148978800822655,0.720553924391421,NA,-0.0917013990231613
