"","psi","p","surveyLength","intervalLength","nSurveys","radius","placement","instOcc","dailyOcc","seasonOcc","density","iteration"
"1095",-0.247718411522423,0.190427796644137,15,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1096",-0.397280843662794,0.34179630964325,16,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1097",-0.36640525801603,0.449981896528237,17,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1098",-0.285143729744773,0.478686598926251,18,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1099",-0.22197784051849,0.295649825356098,19,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1100",-0.337745584034087,0.612371603800215,20,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1101",-0.27935673745556,0.421292862237763,21,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1102",-0.28233886410401,0.449981928413508,22,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1103",-0.252027714132288,0.576478486601678,23,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1104",-0.247366777251792,0.520133251223978,24,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1105",-0.294776935184459,0.593978549418469,25,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1106",-0.258022896835132,0.661648209766687,26,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1107",-0.220819985290416,0.726910585093147,27,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1108",-0.177116410247585,0.679418389860643,28,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1109",-0.306721752927184,0.800102077700256,29,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1110",-0.222336676762885,0.755227156637181,30,"none",4,100,"systematic",0.154723936086062,0.574761904761905,0.93,0.05,2
"1111",3.90534052400944,-5.27325006288922,1,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1112",3.98727693295953,-4.57487427160215,2,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1113",3.83709601407094,-4.86216689515407,3,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1114",-0.90388586780806,-2.4690496953814,4,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1115",0.454211166961075,-2.88029069484121,5,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1116",-1.46339468320205,-1.56507993821282,6,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1117",-1.86219328357947,-1.14321738119608,7,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
"1118",-1.3238950014893,-1.30031953913087,8,"none",4,50,"systematic",0.029561778199652,0.35952380952381,0.89,0.05,2
